X,Result
0.428000,-1.224317
0.429000,-1.220950
0.430000,-1.217591
0.431000,-1.214240
0.432000,-1.210897
0.433000,-1.207561
0.434000,-1.204233
0.435000,-1.200913
0.436000,-1.197600
0.437000,-1.194295
0.438000,-1.190997
0.439000,-1.187707
0.440000,-1.184425
0.441000,-1.181149
0.442000,-1.177882
0.443000,-1.174621
0.444000,-1.171368
0.445000,-1.168123
0.446000,-1.164884
0.447000,-1.161653
0.448000,-1.158429
0.449000,-1.155213
0.450000,-1.152003
0.451000,-1.148801
0.452000,-1.145605
0.453000,-1.142417
0.454000,-1.139236
0.455000,-1.136062
0.456000,-1.132894
0.457000,-1.129734
0.458000,-1.126580
0.459000,-1.123434
0.460000,-1.120294
0.461000,-1.117161
0.462000,-1.114035
0.463000,-1.110916
0.464000,-1.107803
0.465000,-1.104697
0.466000,-1.101598
0.467000,-1.098506
0.468000,-1.095420
0.469000,-1.092340
0.470000,-1.089267
0.471000,-1.086201
0.472000,-1.083141
0.473000,-1.080088
0.474000,-1.077041
0.475000,-1.074001
0.476000,-1.070967
0.477000,-1.067939
0.478000,-1.064917
0.479000,-1.061902
0.480000,-1.058894
0.481000,-1.055891
0.482000,-1.052895
0.483000,-1.049905
0.484000,-1.046921
0.485000,-1.043943
0.486000,-1.040972
0.487000,-1.038006
0.488000,-1.035047
0.489000,-1.032094
0.490000,-1.029146
0.491000,-1.026205
0.492000,-1.023270
0.493000,-1.020340
0.494000,-1.017417
0.495000,-1.014500
0.496000,-1.011588
0.497000,-1.008682
0.498000,-1.005782
0.499000,-1.002888
0.500000,-1.000000
0.501000,-0.997117
0.502000,-0.994241
0.503000,-0.991370
0.504000,-0.988504
0.505000,-0.985645
0.506000,-0.982791
0.507000,-0.979942
0.508000,-0.977100
0.509000,-0.974262
0.510000,-0.971431
0.511000,-0.968605
0.512000,-0.965784
0.513000,-0.962969
0.514000,-0.960160
0.515000,-0.957356
0.516000,-0.954557
0.517000,-0.951764
0.518000,-0.948976
0.519000,-0.946194
0.520000,-0.943416
0.521000,-0.940645
0.522000,-0.937878
0.523000,-0.935117
0.524000,-0.932361
0.525000,-0.929611
0.526000,-0.926865
0.527000,-0.924125
0.528000,-0.921390
0.529000,-0.918660
0.530000,-0.915936
0.531000,-0.913216
0.532000,-0.910502
0.533000,-0.907793
0.534000,-0.905088
0.535000,-0.902389
0.536000,-0.899695
0.537000,-0.897006
0.538000,-0.894322
0.539000,-0.891643
0.540000,-0.888969
0.541000,-0.886300
0.542000,-0.883635
0.543000,-0.880976
0.544000,-0.878321
0.545000,-0.875672
0.546000,-0.873027
0.547000,-0.870387
0.548000,-0.867752
0.549000,-0.865122
0.550000,-0.862496
0.551000,-0.859876
0.552000,-0.857260
0.553000,-0.854649
0.554000,-0.852042
0.555000,-0.849440
0.556000,-0.846843
0.557000,-0.844251
0.558000,-0.841663
0.559000,-0.839080
0.560000,-0.836501
0.561000,-0.833927
0.562000,-0.831358
0.563000,-0.828793
0.564000,-0.826233
0.565000,-0.823677
0.566000,-0.821126
0.567000,-0.818579
0.568000,-0.816037
0.569000,-0.813499
0.570000,-0.810966
0.571000,-0.808437
0.572000,-0.805913
0.573000,-0.803393
0.574000,-0.800877
0.575000,-0.798366
0.576000,-0.795859
0.577000,-0.793357
0.578000,-0.790859
0.579000,-0.788365
0.580000,-0.785875
0.581000,-0.783390
0.582000,-0.780909
0.583000,-0.778432
0.584000,-0.775960
0.585000,-0.773491
0.586000,-0.771027
0.587000,-0.768568
0.588000,-0.766112
0.589000,-0.763660
0.590000,-0.761213
0.591000,-0.758770
0.592000,-0.756331
0.593000,-0.753896
0.594000,-0.751465
0.595000,-0.749038
0.596000,-0.746616
0.597000,-0.744197
0.598000,-0.741783
0.599000,-0.739372
0.600000,-0.736966
0.601000,-0.734563
0.602000,-0.732165
0.603000,-0.729770
0.604000,-0.727380
0.605000,-0.724993
0.606000,-0.722610
0.607000,-0.720232
0.608000,-0.717857
0.609000,-0.715486
0.610000,-0.713119
0.611000,-0.710756
0.612000,-0.708396
0.613000,-0.706041
0.614000,-0.703689
0.615000,-0.701342
0.616000,-0.698998
0.617000,-0.696658
0.618000,-0.694321
0.619000,-0.691989
0.620000,-0.689660
0.621000,-0.687335
0.622000,-0.685014
0.623000,-0.682696
0.624000,-0.680382
0.625000,-0.678072
0.626000,-0.675765
0.627000,-0.673463
0.628000,-0.671164
0.629000,-0.668868
0.630000,-0.666576
0.631000,-0.664288
0.632000,-0.662004
0.633000,-0.659723
0.634000,-0.657445
0.635000,-0.655172
0.636000,-0.652901
0.637000,-0.650635
0.638000,-0.648372
0.639000,-0.646112
0.640000,-0.643856
0.641000,-0.641604
0.642000,-0.639355
0.643000,-0.637109
0.644000,-0.634867
0.645000,-0.632629
0.646000,-0.630394
0.647000,-0.628162
0.648000,-0.625934
0.649000,-0.623710
0.650000,-0.621488
0.651000,-0.619271
0.652000,-0.617056
0.653000,-0.614845
0.654000,-0.612637
0.655000,-0.610433
0.656000,-0.608232
0.657000,-0.606035
0.658000,-0.603841
0.659000,-0.601650
0.660000,-0.599462
0.661000,-0.597278
0.662000,-0.595097
0.663000,-0.592919
0.664000,-0.590745
0.665000,-0.588574
0.666000,-0.586406
0.667000,-0.584241
0.668000,-0.582080
0.669000,-0.579922
0.670000,-0.577767
0.671000,-0.575615
0.672000,-0.573467
0.673000,-0.571322
0.674000,-0.569180
0.675000,-0.567041
0.676000,-0.564905
0.677000,-0.562772
0.678000,-0.560643
0.679000,-0.558517
0.680000,-0.556393
0.681000,-0.554273
0.682000,-0.552156
0.683000,-0.550043
0.684000,-0.547932
0.685000,-0.545824
0.686000,-0.543720
0.687000,-0.541618
0.688000,-0.539520
0.689000,-0.537424
0.690000,-0.535332
0.691000,-0.533242
0.692000,-0.531156
0.693000,-0.529073
0.694000,-0.526992
0.695000,-0.524915
0.696000,-0.522841
0.697000,-0.520769
0.698000,-0.518701
0.699000,-0.516636
0.700000,-0.514573
0.701000,-0.512514
0.702000,-0.510457
0.703000,-0.508403
0.704000,-0.506353
0.705000,-0.504305
0.706000,-0.502260
0.707000,-0.500218
0.708000,-0.498179
0.709000,-0.496142
0.710000,-0.494109
0.711000,-0.492079
0.712000,-0.490051
0.713000,-0.488026
0.714000,-0.486004
0.715000,-0.483985
0.716000,-0.481969
0.717000,-0.479955
0.718000,-0.477944
0.719000,-0.475936
0.720000,-0.473931
0.721000,-0.471929
0.722000,-0.469929
0.723000,-0.467932
0.724000,-0.465938
0.725000,-0.463947
0.726000,-0.461959
0.727000,-0.459973
0.728000,-0.457990
0.729000,-0.456009
