X,Result
-9.562000,7.310380
-9.561000,7.363709
-9.560000,7.417829
-9.559000,7.472759
-9.558000,7.528515
-9.557000,7.585118
-9.556000,7.642585
-9.555000,7.700938
-9.554000,7.760197
-9.553000,7.820383
-9.552000,7.881517
-9.551000,7.943623
-9.550000,8.006723
-9.549000,8.070842
-9.548000,8.136005
-9.547000,8.202236
-9.546000,8.269563
-9.545000,8.338013
-9.544000,8.407614
-9.543000,8.478396
-9.542000,8.550387
-9.541000,8.623621
-9.540000,8.698129
-9.539000,8.773944
-9.538000,8.851101
-9.537000,8.929637
-9.536000,9.009588
-9.535000,9.090992
-9.534000,9.173890
-9.533000,9.258324
-9.532000,9.344335
-9.531000,9.431969
-9.530000,9.521272
-9.529000,9.612292
-9.528000,9.705079
-9.527000,9.799684
-9.526000,9.896162
-9.525000,9.994569
-9.524000,10.094962
-9.523000,10.197403
-9.522000,10.301955
-9.521000,10.408684
-9.520000,10.517658
-9.519000,10.628948
-9.518000,10.742630
-9.517000,10.858781
-9.516000,10.977482
-9.515000,11.098818
-9.514000,11.222877
-9.513000,11.349753
-9.512000,11.479542
-9.511000,11.612346
-9.510000,11.748270
-9.509000,11.887425
-9.508000,12.029929
-9.507000,12.175904
-9.506000,12.325477
-9.505000,12.478783
-9.504000,12.635963
-9.503000,12.797167
-9.502000,12.962550
-9.501000,13.132277
-9.500000,13.306521
-9.499000,13.485465
-9.498000,13.669302
-9.497000,13.858233
-9.496000,14.052475
-9.495000,14.252254
-9.494000,14.457810
-9.493000,14.669396
-9.492000,14.887283
-9.491000,15.111756
-9.490000,15.343116
-9.489000,15.581687
-9.488000,15.827811
-9.487000,16.081851
-9.486000,16.344195
-9.485000,16.615258
-9.484000,16.895480
-9.483000,17.185334
-9.482000,17.485325
-9.481000,17.795993
-9.480000,18.117919
-9.479000,18.451725
-9.478000,18.798082
-9.477000,19.157710
-9.476000,19.531386
-9.475000,19.919950
-9.474000,20.324309
-9.473000,20.745445
-9.472000,21.184425
-9.471000,21.642407
-9.470000,22.120650
-9.469000,22.620531
-9.468000,23.143550
-9.467000,23.691352
-9.466000,24.265739
-9.465000,24.868697
-9.464000,25.502408
-9.463000,26.169287
-9.462000,26.872008
-9.461000,27.613539
-9.460000,28.397186
-9.459000,29.226640
-9.458000,30.106038
-9.457000,31.040030
-9.456000,32.033862
-9.455000,33.093473
-9.454000,34.225617
-9.453000,35.438005
-9.452000,36.739478
-9.451000,38.140230
-9.450000,39.652069
-9.449000,41.288753
-9.448000,43.066411
-9.447000,45.004074
-9.446000,47.124362
-9.445000,49.454367
-9.444000,52.026820
-9.443000,54.881637
-9.442000,58.068004
-9.441000,61.647235
-9.440000,65.696757
-9.439000,70.315775
-9.438000,75.633503
-9.437000,81.821444
-9.436000,89.112234
-9.435000,97.829542
-9.434000,108.437424
-9.433000,121.625699
-9.432000,138.466250
-9.431000,160.720049
-9.430000,191.496942
-9.429000,236.853074
-9.428000,310.362990
-9.427000,450.037429
-9.426000,818.304538
-9.425000,4503.708664
-9.424000,-1285.411991
-9.423000,-562.442403
-9.422000,-359.976749
-9.421000,-264.693691
-9.420000,-209.295106
-9.419000,-173.072405
-9.418000,-147.538130
-9.417000,-128.569700
-9.416000,-113.923139
-9.415000,-102.272443
-9.414000,-92.783726
-9.413000,-84.906304
-9.412000,-78.261879
-9.411000,-72.581978
-9.410000,-67.670798
-9.409000,-63.382176
-9.408000,-59.604795
-9.407000,-56.252384
-9.406000,-53.257049
-9.405000,-50.564626
-9.404000,-48.131382
-9.403000,-45.921611
-9.402000,-43.905883
-9.401000,-42.059714
-9.400000,-40.362576
-9.399000,-38.797125
-9.398000,-37.348607
-9.397000,-36.004393
-9.396000,-34.753611
-9.395000,-33.586847
-9.394000,-32.495912
-9.393000,-31.473647
-9.392000,-30.513768
-9.391000,-29.610733
-9.390000,-28.759639
-9.389000,-27.956131
-9.388000,-27.196328
-9.387000,-26.476757
-9.386000,-25.794308
-9.385000,-25.146180
-9.384000,-24.529848
-9.383000,-23.943030
-9.382000,-23.383655
-9.381000,-22.849842
-9.380000,-22.339880
-9.379000,-21.852204
-9.378000,-21.385387
-9.377000,-20.938118
-9.376000,-20.509194
-9.375000,-20.097511
-9.374000,-19.702049
-9.373000,-19.321869
-9.372000,-18.956102
-9.371000,-18.603944
-9.370000,-18.264650
-9.369000,-17.937528
-9.368000,-17.621934
-9.367000,-17.317271
-9.366000,-17.022980
-9.365000,-16.738540
-9.364000,-16.463467
-9.363000,-16.197303
-9.362000,-15.939625
-9.361000,-15.690032
-9.360000,-15.448151
-9.359000,-15.213629
-9.358000,-14.986136
-9.357000,-14.765361
-9.356000,-14.551011
-9.355000,-14.342809
-9.354000,-14.140495
-9.353000,-13.943823
-9.352000,-13.752561
-9.351000,-13.566487
-9.350000,-13.385395
-9.349000,-13.209087
-9.348000,-13.037376
-9.347000,-12.870085
-9.346000,-12.707045
-9.345000,-12.548096
-9.344000,-12.393088
-9.343000,-12.241874
-9.342000,-12.094318
-9.341000,-11.950288
-9.340000,-11.809660
-9.339000,-11.672315
-9.338000,-11.538139
-9.337000,-11.407024
-9.336000,-11.278867
-9.335000,-11.153568
-9.334000,-11.031034
-9.333000,-10.911173
-9.332000,-10.793900
-9.331000,-10.679132
-9.330000,-10.566789
-9.329000,-10.456795
-9.328000,-10.349078
-9.327000,-10.243568
-9.326000,-10.140198
