X,Result
-9.164000,0.266855
-9.163000,0.267926
-9.162000,0.268998
-9.161000,0.270071
-9.160000,0.271144
-9.159000,0.272218
-9.158000,0.273292
-9.157000,0.274367
-9.156000,0.275443
-9.155000,0.276519
-9.154000,0.277596
-9.153000,0.278673
-9.152000,0.279751
-9.151000,0.280830
-9.150000,0.281909
-9.149000,0.282989
-9.148000,0.284069
-9.147000,0.285150
-9.146000,0.286232
-9.145000,0.287314
-9.144000,0.288397
-9.143000,0.289480
-9.142000,0.290564
-9.141000,0.291649
-9.140000,0.292735
-9.139000,0.293821
-9.138000,0.294907
-9.137000,0.295994
-9.136000,0.297082
-9.135000,0.298171
-9.134000,0.299260
-9.133000,0.300350
-9.132000,0.301441
-9.131000,0.302532
-9.130000,0.303624
-9.129000,0.304716
-9.128000,0.305809
-9.127000,0.306903
-9.126000,0.307998
-9.125000,0.309093
-9.124000,0.310189
-9.123000,0.311285
-9.122000,0.312383
-9.121000,0.313481
-9.120000,0.314579
-9.119000,0.315679
-9.118000,0.316779
-9.117000,0.317879
-9.116000,0.318981
-9.115000,0.320083
-9.114000,0.321186
-9.113000,0.322289
-9.112000,0.323393
-9.111000,0.324498
-9.110000,0.325604
-9.109000,0.326710
-9.108000,0.327817
-9.107000,0.328925
-9.106000,0.330034
-9.105000,0.331143
-9.104000,0.332253
-9.103000,0.333364
-9.102000,0.334475
-9.101000,0.335588
-9.100000,0.336701
-9.099000,0.337814
-9.098000,0.338929
-9.097000,0.340044
-9.096000,0.341160
-9.095000,0.342277
-9.094000,0.343394
-9.093000,0.344513
-9.092000,0.345632
-9.091000,0.346752
-9.090000,0.347872
-9.089000,0.348994
-9.088000,0.350116
-9.087000,0.351239
-9.086000,0.352363
-9.085000,0.353487
-9.084000,0.354612
-9.083000,0.355739
-9.082000,0.356866
-9.081000,0.357993
-9.080000,0.359122
-9.079000,0.360251
-9.078000,0.361381
-9.077000,0.362512
-9.076000,0.363644
-9.075000,0.364777
-9.074000,0.365910
-9.073000,0.367045
-9.072000,0.368180
-9.071000,0.369316
-9.070000,0.370453
-9.069000,0.371590
-9.068000,0.372729
-9.067000,0.373868
-9.066000,0.375008
-9.065000,0.376149
-9.064000,0.377291
-9.063000,0.378434
-9.062000,0.379578
-9.061000,0.380722
-9.060000,0.381868
-9.059000,0.383014
-9.058000,0.384161
-9.057000,0.385309
-9.056000,0.386458
-9.055000,0.387608
-9.054000,0.388758
-9.053000,0.389910
-9.052000,0.391062
-9.051000,0.392216
-9.050000,0.393370
-9.049000,0.394525
-9.048000,0.395681
-9.047000,0.396838
-9.046000,0.397996
-9.045000,0.399155
-9.044000,0.400315
-9.043000,0.401476
-9.042000,0.402637
-9.041000,0.403800
-9.040000,0.404964
-9.039000,0.406128
-9.038000,0.407293
-9.037000,0.408460
-9.036000,0.409627
-9.035000,0.410795
-9.034000,0.411965
-9.033000,0.413135
-9.032000,0.414306
-9.031000,0.415478
-9.030000,0.416651
-9.029000,0.417825
-9.028000,0.419000
-9.027000,0.420176
-9.026000,0.421353
-9.025000,0.422532
-9.024000,0.423711
-9.023000,0.424891
-9.022000,0.426072
-9.021000,0.427254
-9.020000,0.428437
-9.019000,0.429621
-9.018000,0.430806
-9.017000,0.431992
-9.016000,0.433179
-9.015000,0.434367
-9.014000,0.435556
-9.013000,0.436747
-9.012000,0.437938
-9.011000,0.439130
-9.010000,0.440324
-9.009000,0.441518
-9.008000,0.442713
-9.007000,0.443910
-9.006000,0.445108
-9.005000,0.446306
-9.004000,0.447506
-9.003000,0.448707
-9.002000,0.449909
-9.001000,0.451112
-9.000000,0.452316
-8.999000,0.453521
-8.998000,0.454727
-8.997000,0.455934
-8.996000,0.457143
-8.995000,0.458352
-8.994000,0.459563
-8.993000,0.460775
-8.992000,0.461988
-8.991000,0.463202
-8.990000,0.464417
-8.989000,0.465633
-8.988000,0.466850
-8.987000,0.468069
-8.986000,0.469288
-8.985000,0.470509
-8.984000,0.471731
-8.983000,0.472954
-8.982000,0.474179
-8.981000,0.475404
-8.980000,0.476631
-8.979000,0.477858
-8.978000,0.479087
-8.977000,0.480317
-8.976000,0.481549
-8.975000,0.482781
-8.974000,0.484015
-8.973000,0.485250
-8.972000,0.486486
-8.971000,0.487723
-8.970000,0.488962
-8.969000,0.490201
-8.968000,0.491442
-8.967000,0.492684
-8.966000,0.493928
-8.965000,0.495172
-8.964000,0.496418
-8.963000,0.497665
-8.962000,0.498913
-8.961000,0.500163
-8.960000,0.501414
-8.959000,0.502666
-8.958000,0.503919
-8.957000,0.505174
-8.956000,0.506429
-8.955000,0.507687
-8.954000,0.508945
-8.953000,0.510205
-8.952000,0.511466
-8.951000,0.512728
-8.950000,0.513991
-8.949000,0.515256
-8.948000,0.516522
-8.947000,0.517790
-8.946000,0.519059
-8.945000,0.520329
-8.944000,0.521600
-8.943000,0.522873
-8.942000,0.524147
-8.941000,0.525422
-8.940000,0.526699
-8.939000,0.527977
-8.938000,0.529257
-8.937000,0.530537
-8.936000,0.531819
-8.935000,0.533103
-8.934000,0.534388
-8.933000,0.535674
-8.932000,0.536962
-8.931000,0.538251
-8.930000,0.539541
-8.929000,0.540833
-8.928000,0.542126
-8.927000,0.543421
-8.926000,0.544717
-8.925000,0.546014
-8.924000,0.547313
-8.923000,0.548613
-8.922000,0.549915
-8.921000,0.551218
-8.920000,0.552523
-8.919000,0.553829
-8.918000,0.555136
-8.917000,0.556445
-8.916000,0.557755
-8.915000,0.559067
-8.914000,0.560381
-8.913000,0.561695
-8.912000,0.563012
-8.911000,0.564329
