X,Result
-9.584000,-6.937417
-9.583000,-6.979072
-9.582000,-7.021234
-9.581000,-7.063914
-9.580000,-7.107121
-9.579000,-7.150865
-9.578000,-7.195158
-9.577000,-7.240009
-9.576000,-7.285429
-9.575000,-7.331431
-9.574000,-7.378025
-9.573000,-7.425224
-9.572000,-7.473040
-9.571000,-7.521485
-9.570000,-7.570572
-9.569000,-7.620315
-9.568000,-7.670728
-9.567000,-7.721824
-9.566000,-7.773617
-9.565000,-7.826124
-9.564000,-7.879359
-9.563000,-7.933337
-9.562000,-7.988075
-9.561000,-8.043590
-9.560000,-8.099899
-9.559000,-8.157019
-9.558000,-8.214969
-9.557000,-8.273768
-9.556000,-8.333434
-9.555000,-8.393988
-9.554000,-8.455451
-9.553000,-8.517842
-9.552000,-8.581186
-9.551000,-8.645503
-9.550000,-8.710817
-9.549000,-8.777152
-9.548000,-8.844534
-9.547000,-8.912987
-9.546000,-8.982538
-9.545000,-9.053214
-9.544000,-9.125044
-9.543000,-9.198057
-9.542000,-9.272282
-9.541000,-9.347752
-9.540000,-9.424499
-9.539000,-9.502556
-9.538000,-9.581957
-9.537000,-9.662739
-9.536000,-9.744939
-9.535000,-9.828595
-9.534000,-9.913747
-9.533000,-10.000436
-9.532000,-10.088706
-9.531000,-10.178602
-9.530000,-10.270168
-9.529000,-10.363454
-9.528000,-10.458510
-9.527000,-10.555386
-9.526000,-10.654137
-9.525000,-10.754820
-9.524000,-10.857492
-9.523000,-10.962214
-9.522000,-11.069049
-9.521000,-11.178063
-9.520000,-11.289325
-9.519000,-11.402906
-9.518000,-11.518880
-9.517000,-11.637326
-9.516000,-11.758325
-9.515000,-11.881961
-9.514000,-12.008323
-9.513000,-12.137504
-9.512000,-12.269600
-9.511000,-12.404713
-9.510000,-12.542949
-9.509000,-12.684419
-9.508000,-12.829240
-9.507000,-12.977533
-9.506000,-13.129428
-9.505000,-13.285058
-9.504000,-13.444564
-9.503000,-13.608097
-9.502000,-13.775811
-9.501000,-13.947871
-9.500000,-14.124451
-9.499000,-14.305732
-9.498000,-14.491909
-9.497000,-14.683183
-9.496000,-14.879770
-9.495000,-15.081896
-9.494000,-15.289801
-9.493000,-15.503739
-9.492000,-15.723980
-9.491000,-15.950809
-9.490000,-16.184529
-9.489000,-16.425461
-9.488000,-16.673947
-9.487000,-16.930353
-9.486000,-17.195065
-9.485000,-17.468498
-9.484000,-17.751092
-9.483000,-18.043321
-9.482000,-18.345689
-9.481000,-18.658736
-9.480000,-18.983043
-9.479000,-19.319233
-9.478000,-19.667976
-9.477000,-20.029992
-9.476000,-20.406059
-9.475000,-20.797015
-9.474000,-21.203769
-9.473000,-21.627302
-9.472000,-22.068682
-9.471000,-22.529065
-9.470000,-23.009712
-9.469000,-23.511999
-9.468000,-24.037426
-9.467000,-24.587638
-9.466000,-25.164438
-9.465000,-25.769810
-9.464000,-26.405938
-9.463000,-27.075237
-9.462000,-27.780379
-9.461000,-28.524333
-9.460000,-29.310405
-9.459000,-30.142287
-9.458000,-31.024115
-9.457000,-31.960539
-9.456000,-32.956805
-9.455000,-34.018853
-9.454000,-35.153436
-9.453000,-36.368264
-9.452000,-37.672180
-9.451000,-39.075377
-9.450000,-40.589662
-9.449000,-42.228796
-9.448000,-44.008905
-9.447000,-45.949022
-9.446000,-48.071765
-9.445000,-50.404228
-9.444000,-52.979140
-9.443000,-55.836419
-9.442000,-59.025249
-9.441000,-62.606946
-9.440000,-66.658937
